,l_mean,l_std,l_entropy,l_ggd1,l_ggd2,l_aggd1,l_aggd2,l_aggd3,l_aggd4,l_gamma1,l_gamma2,a_mean,a_std,a_entropy,a_ggd1,a_ggd2,a_aggd1,a_aggd2,a_aggd3,a_aggd4,a_gamma1,a_gamma2,b_mean,b_std,b_entropy,b_ggd1,b_ggd2,b_aggd1,b_aggd2,b_aggd3,b_aggd4,b_gamma1,b_gamma2,curvature_mean,curvature_std,curvature_entropy,curvature_ggd1,curvature_ggd2,curvature_aggd1,curvature_aggd2,curvature_aggd3,curvature_aggd4,curvature_gamma1,curvature_gamma2,anisotropy_mean,anisotropy_std,anisotropy_entropy,anisotropy_ggd1,anisotropy_ggd2,anisotropy_aggd1,anisotropy_aggd2,anisotropy_aggd3,anisotropy_aggd4,anisotropy_gamma1,anisotropy_gamma2,linearity_mean,linearity_std,linearity_entropy,linearity_ggd1,linearity_ggd2,linearity_aggd1,linearity_aggd2,linearity_aggd3,linearity_aggd4
playroom_old_input,45.24847244313696,20.19867870091613,7.334512656725538,17.40003130834687,14.868844329702132,6.712144737437013,36.8533558334499,20.599010066422128,7.053977197478964,0.05518780276179314,0.05055449903011322,6.859967598773401,1.203000000000001,0.07484246045351028,3.094000000000003,0.49436114285720006,0.7249794602394104,1.3212915658950806,1.1917262901402523,0.04630912742065493,0.9088490605354309,0.09697917103767395,6.3323405493263065,10.000000000000007,0.9140084385871887,1.8240000000000014,-0.6202175311468797,1.4298224449157715,0.6438384652137756,87.82869476644555,0.010347973221972874,0.5755919218063354,0.2063649296760559,7.3676457829317155,10.000000000000007,0.6114667057991028,3.0000000000000027,-0.12616087313709703,1.077757716178894,0.925264835357666,7.7797819867012095,0.07398560858503737,0.333257257938385,0.19387130439281464,7.286432735979513,10.000000000000007,0.38554587960243225,2.9730000000000025,0.2269981803280849,0.8672679662704468,1.141814947128296,2.954894543748665,0.11278143967654153,0.09115088731050491,0.09697917103767395,6.332334585417245,0.8870000000000007,0.1330910474061966,1.8240000000000014,0.6202182836883376,0.6438379883766174,1.4298229217529297,0.8834352797989062,0.10317777499190585
both_train_input_post,36.21303048587331,30.11863084331499,7.2692417232288715,-1.2248250984062348,9.361344975445927,6.081761354437555,3.6567641577065375,12.569824911484162,6.280340771492364,0.085313027558521,0.05657032666464189,7.163438271342525,3.3700000000000028,0.10236453569444982,3.444000000000003,0.26477587588535256,0.8465617674835904,1.1638603038500137,2.2743408713703794,0.03751109986741634,0.850493034980467,0.11724727029371974,6.741398272015927,10.000000000000007,0.858536693831682,2.264000000000002,-0.43386179769572614,1.2834153166749975,0.7467192921466648,52.618475634821316,0.016163391750133413,0.49782828402778506,0.18764078568587153,7.333330463519165,10.000000000000007,0.5320168087679309,2.9060000000000024,-0.07780311612222113,1.047744503935562,0.9534937327950608,7.038933620452742,0.07072495790857661,0.352664750952682,0.18442180303702077,7.282988911106134,10.000000000000007,0.3979744390085711,2.8750000000000027,0.1838765017266799,0.8913682630092287,1.1142875992049557,3.6568049894539367,0.09644067757776299,0.14950696501953298,0.11724727029371974,6.741398272015927,1.7850000000000013,0.18999785444709916,2.264000000000002,0.4338617976957259,0.7467192921466648,1.2834153166749973,1.6259964403762852,0.09194790425551876
edge_train_old_input_post,45.427214298222495,32.22857162525037,7.4088985269107335,-1.6044679871127252,8.756679168127926,6.164233134724249,3.274270608449874,11.942236805205145,6.3163387797953465,0.06479762890080325,0.052317907605504164,7.007716330291599,1.6430000000000013,0.08328191289308153,3.0050000000000026,0.427799822438997,0.7573371592623399,1.2743677107439553,1.5339829562820548,0.042241426891635465,0.8901403295844634,0.10323473169807158,6.528411503815315,10.000000000000007,0.8961066574969546,1.8670000000000015,-0.5638387827083077,1.3845940761208562,0.6721389483566319,74.34783528890686,0.011972646226019675,0.5214690263567957,0.19229531119699111,7.3407980294917685,10.000000000000007,0.5557941826090341,2.9370000000000025,-0.10131403735471495,1.0623479304877854,0.9397079516296528,7.353984069639996,0.07090973021135787,0.3686713032276677,0.1902712254161564,7.32070064496951,10.000000000000007,0.4148751809006475,2.910000000000003,0.16589704364818136,0.9016361366470014,1.102584336793616,3.754356218587471,0.09819827468752437,0.10985967041553661,0.10323473169807158,6.528411503815315,1.1380000000000008,0.15075305118450397,1.8670000000000015,0.5638387827083073,0.6721389483566323,1.3845940761208562,1.1324732582821377,0.09700862215694532
exposure_bin_new_medium_old_input,39.324052600488045,21.800233143766395,7.143404955831004,-2.7316597325133647,8.539005253688357,6.4482788642333855,-7.886324302258328,10.624873545850221,6.41581048223728,0.06624246388673782,0.04721488058567047,6.734191493729086,2.450000000000002,0.0813431367278099,2.308000000000002,0.3958351186532929,0.7661661505699158,1.2549132108688354,1.9689412194575198,0.03364369631356435,0.8888134956359863,0.0939985141158104,6.418685265303392,10.000000000000007,0.893768846988678,1.5640000000000012,-0.5372089789836937,1.3695694208145142,0.6740559935569763,89.43280655594208,0.009938337444106604,0.5238329768180847,0.19693222641944885,7.027711867143038,10.000000000000007,0.5596184730529785,3.023000000000003,-0.11238429937466787,1.068996787071228,0.9332262873649597,7.077333179167056,0.07401558229541981,0.3649805188179016,0.18910102546215057,7.0189201779296715,10.000000000000007,0.4110477864742279,3.051000000000003,0.17011023368132047,0.8994506001472473,1.1048321723937988,3.726226061658977,0.09794910850520298,0.11118650436401367,0.0939985066652298,6.418685265303392,1.456000000000001,0.14558765292167664,1.5640000000000012,0.5372090710599904,0.6740559935569763,1.3695695400238037,1.399522489591675,0.07944603614022824
train_input_post,46.05549072148156,28.485930559703377,7.4946399215765345,-0.7731969754010017,7.396100464125224,6.0810450550320745,3.5325232459022082,12.469013477595597,6.512017233077033,0.08254089016253394,0.05703032471495168,7.146809265118499,2.7760000000000025,0.10032664449411124,3.3820000000000032,0.2743703962876993,0.8409324464055264,1.1700718707574775,2.094736485643807,0.03940394924527482,0.8561653539787133,0.11764743397207478,6.746829830150634,10.000000000000007,0.8642105895982649,2.227000000000002,-0.44631288534528624,1.2923104424833023,0.7393134014380495,52.96063334867124,0.016166070906706673,0.5121384701899687,0.19140124941093778,7.3384862462929075,10.000000000000007,0.5467357822772965,2.9130000000000025,-0.09164372569969344,1.0563105154743537,0.9453121806312995,7.1595883452350435,0.07153183192869109,0.34402688378874446,0.183806432375053,7.266873800401881,10.000000000000007,0.390050104925962,2.8440000000000025,0.20119008130537924,0.8813844178744011,1.1254856971818288,3.5032097543700322,0.09820333577217086,0.14383464602128687,0.11764743397207478,6.746829830150634,1.5860000000000012,0.18582043810182555,2.227000000000002,0.44631288534528424,0.7393134014380506,1.292310442483301,1.4947373578531686,0.09622737082578225
both_images_dark_old_input_post,31.044509099449982,26.692115462172257,5.794504802576887,5.572255019238567,8.589247021134119,5.701958572647884,-12.565151809390644,12.99570384670954,5.761820903308868,0.05484943148969111,0.05231046240565426,5.476415670433866,1.1050000000000009,0.07575524338045507,3.457000000000003,0.48594240483269246,0.7282239486311206,1.3104369435364072,1.10183991331527,0.04977985533729438,0.9088263135976776,0.09789122562174818,5.3716434080174125,10.000000000000007,0.9140716556428651,2.0490000000000017,-0.5803759980653075,1.3891761272022445,0.6637529360201216,86.38246862041713,0.010520957876201166,0.5591914225890089,0.1940901887402496,5.63256597044441,10.000000000000007,0.5918476302116514,4.599000000000004,-0.17477586020215458,1.1061774922787078,0.8995430387443597,8.318886424368026,0.06721950439796873,0.3496348910086689,0.1889454325753752,5.586623365297135,10.000000000000007,0.39732457074284,3.7150000000000034,0.20504286807959848,0.878440417906247,1.123156179013838,3.4316903411392246,0.10188416093877513,0.09117368640232236,0.09789122562174818,5.3716434080174125,0.8740000000000006,0.13369504274405009,2.0490000000000017,0.5803759980653075,0.6637529360201215,1.3891761272022445,0.8693664078485522,0.1048737167426939
both_truck_input_post,42.58757461625077,28.053186494208852,7.371835076087345,-2.040322424929737,9.139742892600989,6.028883927518743,-10.146878310813255,15.658590913817683,6.627697806216855,0.09494237742230927,0.058150148440506956,7.23579963982724,5.9660000000000055,0.11133496446744688,3.359000000000003,0.2014346344987406,0.8817460249675352,1.123486772892269,2.665760817537301,0.03561548988105372,0.8309961194049911,0.12407465771686496,6.839738454890707,10.000000000000007,0.8402076992681823,2.352000000000002,-0.38004545304706355,1.244676888827625,0.7762605406152767,44.85743643315463,0.01852526995481161,0.4940002010550238,0.18853101782584958,7.337321550115898,10.000000000000007,0.5287531825305464,2.9320000000000026,-0.06694419021777934,1.0409829346881,0.9599377351190526,6.865801726622604,0.07195083993461464,0.3369959183499673,0.17870201025487076,7.257908065498463,10.000000000000007,0.38144523070534736,2.7780000000000022,0.19840890998660307,0.882578193099213,1.1237253087522034,3.5562561606880956,0.094761429751664,0.16900388059500904,0.12407465771686496,6.839738454890707,2.200000000000002,0.20965862514943284,2.352000000000002,0.38004545304706244,0.7762605406152775,1.2446768888276243,1.8553669346408668,0.09108919504794463
edge_bin_new_medium_input_post,24.144709801453942,19.870420927518307,7.038903984629993,-1.9124144165719912,5.670580310977599,6.478649938629569,-4.35913537509202,7.914556348216109,6.637274934037786,0.08756151459807027,0.053368275142536586,7.056399455335326,6.299000000000006,0.10254245945485307,2.9930000000000025,0.27143506470408946,0.8418137333157288,1.1699544640372144,2.692130629498896,0.03252498732365327,0.8484525177826929,0.11182711789545131,6.702981549544442,10.000000000000007,0.8557896614360382,2.024000000000002,-0.43470923396588795,1.286095524598432,0.7420014766016275,57.570069491064594,0.01473773655795883,0.5179268546894132,0.18694660926341944,7.2423180830227825,10.000000000000007,0.5506308836843956,2.7990000000000026,-0.09730334966558442,1.059751592788818,0.9415554662260895,7.676046676267603,0.0674731247128437,0.33052566309327946,0.1740157036311115,7.197927016241497,10.000000000000007,0.37353202510818867,2.714000000000002,0.2068590014208693,0.8778543126289906,1.1297207425871791,3.6080240080666717,0.09160849882215412,0.15154748221730718,0.11182711789545131,6.702981549544442,2.1620000000000017,0.18833722164092587,2.024000000000002,0.43470923396588657,0.7420014766016284,1.2860955245984311,1.8367037769966947,0.0825105736239687
exposure_drjohnson_input_post,40.059095507520674,22.957299431885264,7.393735396968281,9.969556645413375,12.379533592807086,6.714595547788413,14.964402587114968,14.626009712775204,6.793070455119741,0.05975156459913115,0.05407398567560025,6.931792888890323,1.2370000000000008,0.08058677648253844,3.260000000000003,0.4834667517724077,0.7308887820866259,1.3121349533624873,1.221024290657212,0.048935606814971784,0.8980158340818392,0.1062907627332987,6.458048731937716,10.000000000000007,0.9042843022963893,1.8870000000000016,-0.6128211378927427,1.4227552779551529,0.6494188257155062,71.38047688288952,0.012580692554844796,0.5129252626045574,0.1953357755281223,7.361433118479147,10.000000000000007,0.5488607931641878,2.8740000000000023,-0.06999550668792846,1.0429375284009934,0.9580776179235493,6.895203690564151,0.07438870345577722,0.38509057147728193,0.19793162726010693,7.351969454840885,10.000000000000007,0.43297973564541525,2.9920000000000027,0.1410805811466104,0.9162765258784438,1.0868342382409504,3.7852789025277183,0.10173373782844053,0.1019841659181607,0.1062907627332987,6.458048731937716,0.9220000000000006,0.14730387373042525,1.8870000000000016,0.6128211378927442,0.6494188257155051,1.4227552779551538,0.9206126816357663,0.11077858034385628
exposure_pingpong_input_post,45.168258533479246,21.15443202892788,7.18229599619143,4.3814487582135175,11.303355038404732,6.659686852651117,-32.359066296046024,18.724783285764783,6.841923753895161,0.09698580095652866,0.05568413671902432,7.156813167996594,10.000000000000007,0.11183343027159612,3.128000000000003,0.19230681139405073,0.8863655933878407,1.1181666384468678,3.033812277349056,0.03196829338474258,0.8297185228475371,0.1198424617444018,6.801051274508458,10.000000000000007,0.8383280223404261,2.2260000000000018,-0.3794880275985018,1.2452134377400461,0.7749936317567103,47.937513233602544,0.017308334681531475,0.5183218266193532,0.1946132845496743,7.286097685293717,10.000000000000007,0.5536503966782343,2.8500000000000023,-0.10906949811815367,1.0675411932995034,0.9352289765643557,7.093970909379929,0.0730651187100313,0.31139669622818383,0.17370138404368307,7.139705293515183,10.000000000000007,0.3565636210034899,2.8000000000000025,0.21965479046123534,0.8699906515716356,1.1368021549733214,3.2140809934798167,0.0968851428635099,0.1702814771524629,0.1198424617444018,6.801051274508458,2.573000000000002,0.20822302309335497,2.2260000000000018,0.3794880275985019,0.7749936317567102,1.2452134377400461,2.019057782670976,0.0843370995193612
both_bin_new_dark_input_post,32.02198537725609,24.64004319545484,7.044844030106383,3.684188977611267,9.554628229423951,6.4521288782401065,-11.618555675544972,12.90859864277999,6.487577307867557,0.08016685596866073,0.05109902002500014,6.900592182129157,4.266000000000004,0.09506439990039782,2.450000000000002,0.3506261067487963,0.7946520535195433,1.2252086028741553,2.4618605820212927,0.032563523927435535,0.862021685997433,0.10521878468394125,6.589113512961976,10.000000000000007,0.8684180209221859,1.7420000000000013,-0.5025247721860248,1.3416889248099249,0.701020327103309,67.13495698938169,0.012840131649056891,0.5029512516966465,0.1869084480153891,7.112021050053117,10.000000000000007,0.5365508133817423,2.966000000000003,-0.11394417139289827,1.0702929793140787,0.9324587169900143,7.242571948886436,0.06944373562957513,0.3590704343007866,0.18289131669143974,7.064288956471859,10.000000000000007,0.40295557393382336,2.8440000000000025,0.19086345189782095,0.8877615370635452,1.1193336527414173,3.8554228343543384,0.09313386617447877,0.13797831400256702,0.10521878468394125,6.589113512961976,1.9430000000000016,0.17351221013963256,1.7420000000000013,0.5025247721860243,0.7010203271033093,1.3416889248099246,1.7200219913831059,0.0802189243473659
both_train_old_input,37.35489027879066,30.121938269335004,7.295791004246828,-1.6494674719302882,9.116446812497687,6.105778431765228,4.00736550591087,12.10690495744882,6.342924737707969,0.06625597923994064,0.05219203978776932,6.995022935140627,1.7620000000000013,0.08434358239173889,3.0250000000000026,0.40927490175754616,0.7674184441566467,1.2618378400802612,1.6115552317060633,0.04111306624043915,0.8879562020301819,0.10289544612169266,6.526227470991105,10.000000000000007,0.8938979506492615,1.9130000000000014,-0.5485801934443577,1.3723653554916382,0.6812410950660706,74.47224374953657,0.011923317703494748,0.5271849632263184,0.19358880817890167,7.345344024456343,10.000000000000007,0.5616051554679871,2.9460000000000024,-0.10879559278083076,1.066981315612793,0.9353131651878357,7.415990096872122,0.07108760249161118,0.36077117919921875,0.18978159129619598,7.315569676166955,10.000000000000007,0.4076427221298218,2.9860000000000024,0.18202181586932836,0.8928844332695007,1.112967848777771,3.6137584831763547,0.09983267707547863,0.1120438203215599,0.10289544612169266,6.526226025205456,1.197000000000001,0.15212233364582062,1.9130000000000014,0.5485799568882894,0.6812412738800049,1.3723652362823486,1.1857337794329084,0.09449324267245787
both_playroom_old_input,40.77514721036996,25.14645507221127,7.392892776589628,11.297079889145087,14.455877899399225,6.4873335164368475,27.222229175308506,22.105329258772382,6.928026999425735,0.05388805642724037,0.04863822087645531,6.8471349977957034,1.2440000000000009,0.07259167730808258,2.5800000000000023,0.5084923450030789,0.7127739191055298,1.3344240188598633,1.2275478576817136,0.043898949320766115,0.9113525748252869,0.09282953292131424,6.418078937705594,10.000000000000007,0.9160680174827576,1.6200000000000012,-0.6262033492895803,1.4397422075271606,0.6332454085350037,96.384975064444,0.009455339381880383,0.5595270991325378,0.2003648281097412,7.347048515770744,10.000000000000007,0.5943196415901184,2.9280000000000026,-0.1318174570372985,1.0815625190734863,0.9219639301300049,7.798445179161945,0.07174855030115561,0.35182544589042664,0.19425079226493835,7.299647322833259,10.000000000000007,0.4018877148628235,3.006000000000003,0.20462155454881356,0.8797302842140198,1.1270263195037842,3.280482227339462,0.10724808729926724,0.08864744752645493,0.09282954037189484,6.418088281392728,0.9140000000000006,0.12835699319839478,1.6200000000000012,0.6262029790500134,0.6332455277442932,1.439741849899292,0.9119453922954932,0.0972069643878457
both_truck_old_input_post,36.69566929713627,33.04192123821047,6.768156450322129,-2.3839969497865083,9.116463972031468,5.735842919471515,-0.5194282721244398,16.12604641265237,6.312786397148676,0.10537282746107283,0.059172140675790484,7.242456450893194,10.000000000000007,0.1208486850686663,2.9630000000000027,0.10660484220306159,0.9362585785784677,1.0652237542733978,3.1715286596263965,0.0332246177694909,0.8098765189950053,0.12842246961989526,7.003630407258627,10.000000000000007,0.8199942453611907,2.359000000000002,-0.29935589846819616,1.1910087960312112,0.8221464889895346,39.77420571173689,0.020361852725974624,0.4900093697069316,0.18741043535364296,7.218304803434885,10.000000000000007,0.5246219009541013,2.878000000000003,-0.06583793715758925,1.040369704727251,0.9605582772249026,6.837024955157979,0.07166996945612424,0.31986714928807375,0.17137573898094874,7.120722194695828,10.000000000000007,0.3628794990759879,2.513000000000002,0.2058772013421975,0.8764969492638647,1.1287482722471573,3.484067287479847,0.09180854527050347,0.1901234810049946,0.12842246961989526,7.003630407258627,3.0740000000000025,0.22942869139551367,2.359000000000002,0.2993558984681966,0.8221464889895342,1.1910087960312115,2.191974083850764,0.08673619017930814
edge_images_dark_old_input,17.792179256465715,18.257086715506887,5.248718389824712,0.928749393483564,3.9212182392017074,5.21132952825537,-8.404544697937935,9.549699947374164,5.2170820141564525,0.04083170369267464,0.04415460303425789,4.906822577618435,0.8640000000000005,0.06008239462971687,1.9000000000000015,0.606190825403687,0.6465089917182922,1.4108409881591797,0.8582164186011596,0.047577396077036406,0.9341293573379517,0.0810546725988388,4.820521636719757,10.000000000000007,0.9376267194747925,1.356000000000001,-0.6708266577209862,1.4779741764068604,0.5887697339057922,133.29435963573724,0.0070080190206589,0.5889775156974792,0.20566457509994507,5.010827501136083,10.000000000000007,0.623731791973114,4.114000000000003,-0.30711051093835895,1.1928654909133911,0.8281113505363464,8.230614918004505,0.0715593623126427,0.34515178203582764,0.19604355096817017,5.0529598336464305,10.000000000000007,0.3967689275741577,4.813000000000004,0.4024642629203751,0.7842571139335632,1.259292483329773,3.1107773267876837,0.11095354810810504,0.0658707246184349,0.08105466514825821,4.820521636719757,0.6910000000000005,0.10433287173509598,1.356000000000001,0.6708254885927735,0.5887706875801086,1.4779735803604126,0.6628002943645619,0.09938246673694803
exposure_playroom_input_post,38.920461744041866,20.12294597243856,7.288185118842165,10.509067132970989,13.523762074112954,6.526889383979934,26.966353399453244,19.790408143642725,6.982866560903544,0.07717231985052202,0.056713050068757404,7.120603290840861,2.192000000000002,0.09577000700923373,3.528000000000003,0.3125871561980149,0.8203485878707563,1.194439259030593,1.851666951608549,0.04167721402786941,0.8674402529027042,0.11560057653549213,6.69902846607832,10.000000000000007,0.8751090834886106,2.221000000000002,-0.4795233892208249,1.3161026845342259,0.7217965513855424,56.307327624022264,0.0154054594580445,0.5452479787739116,0.2030158492711498,7.382855817864694,10.000000000000007,0.5818163331472179,2.9670000000000027,-0.08715980751116063,1.053473146830177,0.9480414491208434,7.21330031073658,0.07558925253151344,0.32219227412879264,0.1854732613143304,7.271027245462195,10.000000000000007,0.3717630090147203,2.9070000000000027,0.23139332076259367,0.8641928313130954,1.1444960696366477,3.01768150166339,0.1067681509633126,0.13255974709729576,0.11560057653549213,6.69902846607832,1.3490000000000009,0.1758846275228949,2.221000000000002,0.47952338922082505,0.7217965513855422,1.3161026845342259,1.3149495988029276,0.10080975515561384
playroom_input_post,44.59360814967157,20.37023706621962,7.295780267173463,17.113585910229954,14.471489635183739,6.601504327686127,36.51635215278691,20.078397975996932,7.0018129645640625,0.07432326497491154,0.05652038026326684,7.101224873943108,1.9590000000000016,0.09337269559077958,3.565000000000003,0.31866648141972165,0.8170134768886321,1.198162864708304,1.729198932079569,0.042981327131360714,0.8726885602449345,0.11428120482897691,6.690975028384733,10.000000000000007,0.8801393924131741,2.1980000000000017,-0.48299039624583745,1.3183643199109696,0.7191334747118376,58.31422318668954,0.01496527798117234,0.5480331365750988,0.2028197206008277,7.383737502338903,10.000000000000007,0.5843591637156793,2.9410000000000025,-0.08880932437872728,1.054417634788647,0.9469247815537122,7.301277022360614,0.07505990183589983,0.3246554236698357,0.18561765253429344,7.253082872341243,10.000000000000007,0.3739714117432608,3.0040000000000027,0.22988129044843686,0.8656205118543081,1.1434568669996146,3.0592313607396093,0.10612320069553222,0.12731143975506554,0.11428120482897691,6.690975028384733,1.260000000000001,0.17107960015022888,2.1980000000000017,0.48299039624583756,0.7191334747118375,1.3183643199109696,1.2410543119666397,0.10258329432280942
exposure_pingpong_old_input,43.197737200556865,20.968805474632493,6.592896593557214,8.566430254916886,12.667500863738596,6.413391707306682,-39.45160872109661,22.601284556639854,6.5842133398060385,0.06846627593040466,0.054286323487758636,6.411198983361765,1.7310000000000014,0.08736489713191986,3.359000000000003,0.413615854271046,0.763979434967041,1.2603578567504883,1.5917287525889066,0.0430137818083613,0.8845107555389404,0.10835139453411102,6.159158724246856,10.000000000000007,0.8911179900169373,2.0370000000000017,-0.5600483791043214,1.375240683555603,0.6747695803642273,66.68586716150458,0.013263842534559861,0.5538487434387207,0.20225296914577484,6.563169314956446,10.000000000000007,0.5895987749099731,2.8240000000000025,-0.11293699302855269,1.0692752599716187,0.9321792125701904,7.503935672147236,0.07380777309676632,0.3306620121002197,0.19124683737754822,6.548684384024973,10.000000000000007,0.38195258378982544,2.9470000000000027,0.2584895128231214,0.8504472970962524,1.163272738456726,2.991414142154568,0.1105370181079437,0.11548928171396255,0.10835139453411102,6.159158724246856,1.143000000000001,0.1583344042301178,2.0370000000000017,0.5600480455139824,0.6747698783874512,1.3752405643463135,1.1368701795766043,0.10158528313173054
edge_truck_input,51.69040664777747,30.843332491328642,7.42941835302139,-2.084025115561597,7.848657815706048,5.799515930621474,-8.49711550024869,12.752391190339367,6.370722209747672,0.0920335128903389,0.05843956395983696,7.220548339381143,4.378000000000004,0.10901986807584763,3.562000000000003,0.22362210821632136,0.8697561621665955,1.1372374296188354,2.4801640462456476,0.03710783432492711,0.8365634083747864,0.12359726428985596,6.81498119953171,10.000000000000007,0.8456445336341858,2.3980000000000024,-0.39888965507250823,1.2576286792755127,0.7668622732162476,45.8123255837163,0.01826066326883707,0.49387121200561523,0.18765337765216827,7.336407116455363,10.000000000000007,0.5283203125,2.9160000000000026,-0.06847286845279606,1.0419307947158813,0.9590029120445251,6.926549107306585,0.07130119094974827,0.3426922857761383,0.18064431846141815,7.27118654923431,10.000000000000007,0.3873889446258545,2.7810000000000024,0.19227734693582127,0.8860157132148743,1.1196914911270142,3.598839044161707,0.0952230134368467,0.16343653202056885,0.12359726428985596,6.814981595815907,1.9940000000000015,0.20490901172161102,2.3980000000000024,0.3988902848706906,0.7668618559837341,1.2576290369033813,1.7485692343982464,0.09346871543652226
bin_new_medium_old_input,28.037234239153705,18.16034843188159,6.761562578048136,-2.1798439432631955,3.495253641027921,6.432874997104076,-6.2359023758361545,6.985673598916241,6.509948034603436,0.0545070618391037,0.04470567777752876,6.479173781940553,1.5760000000000012,0.0704900249838829,2.028000000000002,0.48288142643554316,0.7151678800582886,1.3194220066070557,1.487128073364147,0.03665257088947954,0.9118858575820923,0.0853850468993187,6.177449846235896,10.000000000000007,0.9158731698989868,1.323000000000001,-0.6145471050790979,1.4424840211868286,0.624234139919281,114.09995240976514,0.007991991985041505,0.5696806907653809,0.1981876790523529,6.845861441467449,10.000000000000007,0.6031577587127686,3.0280000000000027,-0.19796073534337394,1.12336266040802,0.8842346668243408,8.26566475634587,0.06892133615458843,0.3422051668167114,0.19041888415813446,6.809290688834037,10.000000000000007,0.3915989100933075,2.8540000000000028,0.26540515892107114,0.8468242287635803,1.1687543392181396,3.2308824495253816,0.10591694077422371,0.08811411261558533,0.08538505434989929,6.177254280029072,1.0670000000000008,0.12268611788749695,1.323000000000001,0.6145473736757412,0.6242337822914124,1.4424840211868286,1.065357554966809,0.0827084960720571
edge_bin_new_medium_input,24.144709801453942,19.870420927518307,7.038903984629993,-1.9124144165719912,5.670580310977599,6.478649938629569,-4.35913537509202,7.914556348216109,6.637274934037786,0.08756151795387268,0.053368277847766876,7.056399455335326,6.299000000000006,0.1025424674153328,2.9930000000000025,0.27143501945681564,0.8418137431144714,1.1699544191360474,2.692130750985825,0.032524987693751256,0.8484525680541992,0.11182711273431778,6.702942200064393,10.000000000000007,0.8557896614074707,2.024000000000002,-0.43470993078787024,1.2860959768295288,0.7420010566711426,57.57007810118466,0.014737736080088402,0.5179268717765808,0.18694661557674408,7.242300584205189,10.000000000000007,0.5506308674812317,2.7990000000000026,-0.09730349953584308,1.0597516298294067,0.9415553212165833,7.676046455163487,0.06747312692323039,0.330525666475296,0.17401570081710815,7.19786756014832,10.000000000000007,0.3735320270061493,2.714000000000002,0.20685892806115616,0.8778543472290039,1.129720687866211,3.6080242143164156,0.09160849634698216,0.15154747664928436,0.11182711273431778,6.702981549544442,2.1620000000000017,0.18833722174167633,2.024000000000002,0.4347093117056282,0.742001473903656,1.2860956192016602,1.8367035344354008,0.08251057886891633
edge_truck_old_input,52.79996746804689,30.342363224401264,7.483706356614583,-2.119524409878497,8.200417905774025,5.91805063915305,-8.637613044625637,12.633319608803287,6.494857218174333,0.06878599524497986,0.053411610424518585,7.01484131226972,1.8380000000000014,0.08708781749010086,3.255000000000003,0.4000827711508127,0.7734032869338989,1.2544465065002441,1.658565049124391,0.041473195922258656,0.8828456401824951,0.10646422207355499,6.550080420984487,10.000000000000007,0.8892416954040527,2.0210000000000017,-0.5403207370973352,1.3637385368347168,0.6873456835746765,68.76477364247785,0.012838632395410478,0.5263413786888123,0.19320963323116302,7.339231265682949,10.000000000000007,0.5606825351715088,2.910000000000003,-0.09993086493455847,1.0614711046218872,0.9404265880584717,7.421322852217656,0.07092285667445679,0.3565041720867157,0.1871688812971115,7.30865760017395,10.000000000000007,0.4026500880718231,2.8680000000000025,0.18054011797520794,0.8930423259735107,1.1119554042816162,3.627987147015247,0.09826500242038966,0.11715445667505264,0.1064642146229744,6.55008782497795,1.2250000000000008,0.15830253064632416,2.0210000000000017,0.5403196419802221,0.6873465776443481,1.3637380599975586,1.21091630156576,0.0967485947307886
edge_bin_new_medium_old_input_post,22.12421883139807,19.930342707541225,6.828363033752374,-1.9164996748416638,5.685263028578076,6.352577751826505,-4.026697507936888,7.882101579049685,6.548569801153306,0.063090525765558,0.04638827008012709,6.765015328466774,2.189000000000002,0.07830598770076255,2.305000000000002,0.44294691056985236,0.7444004603954233,1.2913854996892618,1.8501393943258988,0.034100417492350696,0.8949712088820014,0.09071887223895285,6.419660100692067,10.000000000000007,0.8995563493176706,1.6020000000000012,-0.5763939437238449,1.4032713397053047,0.6597058555186971,97.34538220390489,0.00919377158545997,0.5286800664889959,0.19279504369702505,7.080134197989089,10.000000000000007,0.562729619496956,2.8840000000000026,-0.08419300729036826,1.0510824719957144,0.9490355685398894,7.521191614460637,0.07029206189515606,0.3662911423930054,0.18720332752951405,7.067855261727332,10.000000000000007,0.41134756896287095,2.9940000000000024,0.15826745756943478,0.9061233484737559,1.0974501857098606,3.8292896397245966,0.0956551154013383,0.10502879111799868,0.09071887223895285,6.419660100692067,1.381000000000001,0.138777548017438,1.6020000000000012,0.5763939437238434,0.6597058555186981,1.4032713397053038,1.340645514588229,0.07834195540515988
